name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"13.29,100.91",2025-09-06T01:00:00,26.5,26.5,25.5,94.25,0,0,,0,0,4.7,3.9,330,1008,78.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T02:00:00,26.8,30.3,25.5,92.64,3.6,100,rain,0,0,11.9,5.4,3,1007,45,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T03:00:00,25.9,25.9,25.2,95.67,1,100,rain,0,0,10.1,7.1,55,1006.5,41,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T04:00:00,25.9,25.9,25.2,95.67,0.8,100,rain,0,0,6.8,1.2,29,1007,31.4,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T05:00:00,26.5,26.5,25.9,96.82,0.3,100,rain,0,0,6.5,3.7,315,1007,41,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T06:00:00,26.5,26.5,25.9,96.82,0.1,0,rain,0,0,5.4,2.1,21,1007,31.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T07:00:00,26.8,30.8,26.5,98.51,0.1,0,rain,0,0,7.9,3,48,1008,31.4,10,73,0.3,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T08:00:00,28,33,25.5,86.36,0.1,0,rain,0,0,11.9,0.9,0,1009,25,10,144,0.5,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T09:00:00,29,34.4,24.9,78.87,0.1,0,rain,0,0,19.1,6.1,280,1009,30,10,475,1.7,5,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T10:00:00,30,36,24.9,74.45,0.3,100,rain,0,0,19.8,7.1,260,1009,30,10,557,2,6,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T11:00:00,31,37.3,24.7,69.48,0.3,100,rain,0,0,20.9,7.1,44,1009,30,10,514,1.9,5,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T12:00:00,31.7,39,25.2,68.41,1.2,100,rain,0,0,24.1,7.3,272,1008,36.3,9.7,588,2.1,6,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T13:00:00,31.4,37.3,24.2,65.38,1.1,100,rain,0,0,26.6,8.1,263,1007,36.3,9.7,825,3,8,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T14:00:00,30.8,37.7,25.2,71.84,0.4,100,rain,0,0,18.4,11.3,63,1005.3,50,10,281,1,3,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T15:00:00,30,36.5,25.3,75.81,0.1,0,rain,0,0,14.4,16.7,358,1005,64.5,10,284,1,3,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T16:00:00,28.7,34.7,25.8,84.62,0,0,,0,0,16.9,14,217,1005,64.5,8.9,12,0,0,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T17:00:00,27.2,31.6,26,93.4,0,0,,0,0,20.2,18,260,1005,64.5,9.3,16,0.1,0,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T18:00:00,26.9,30.7,25.5,91.78,0,0,,0,0,20.2,8.9,201,1005.3,43.6,10,2,0,0,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T19:00:00,27.7,32.4,25.5,87.85,0.2,0,rain,0,0,11.9,13,220,1006,64.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T20:00:00,27,31.2,26,94.27,0.6,100,rain,0,0,10.4,14.8,255,1007,72,9,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T21:00:00,26.7,30.4,26,95.92,0.6,100,rain,0,0,9.7,6.9,250,1008,72,8.7,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T22:00:00,26.3,26.3,26,98.51,0,0,,0,0,7.9,5.2,305,1009,72,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-06T23:00:00,26.7,30.6,26.3,97.37,0,0,,0,0,6.5,7.6,233,1009,57.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T00:00:00,25.7,25.7,25.5,98.83,0,0,,0,0,6.1,6.3,278,1009,67.2,8.4,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T01:00:00,25.7,25.7,25.7,100,0,0,,0,0,5.8,5.4,166,1008,57.5,8.9,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T02:00:00,25.7,25.7,25.5,98.83,0.2,0,rain,0,0,18.7,6.8,237,1007.2,67.2,8.9,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T03:00:00,25.7,25.7,25.5,98.83,0.3,100,rain,0,0,16.2,4.1,93,1007,67.2,8.9,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T04:00:00,25.7,25.7,25.7,100,0.6,100,rain,0,0,16.6,4.6,248,1007,50,8.5,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T05:00:00,25.9,25.9,25.7,98.5,1.8,100,rain,0,0,18.4,5.4,229,1007,50,9.3,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T06:00:00,25.9,25.9,25.5,97.35,2.3,100,rain,0,0,18,6.2,277,1007,50,9.5,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T07:00:00,25.9,25.9,25.5,97.35,1.7,100,rain,0,0,15.8,5.8,272,1007.8,50,9.5,56,0.2,1,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T08:00:00,26.1,26.1,25.8,97.68,1.2,100,rain,0,0,14,4.1,10,1008.3,70.8,9.5,167,0.6,2,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T09:00:00,27.1,31.6,26,93.49,1.1,100,rain,0,0,10.1,3,230,1009,70.8,9.5,227,0.8,2,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T10:00:00,28.4,34.1,25.7,85.39,0.7,100,rain,0,0,15.1,4,250,1009,65.9,9.5,406,1.5,4,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T11:00:00,30,35.8,24.7,73.57,0.7,100,rain,0,0,19.1,9.4,209,1009,50,10,337,1.2,3,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T12:00:00,30.7,37.5,25.2,72.42,1.2,100,rain,0,0,20.2,9,191,1008,59.7,10,447,1.6,4,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T13:00:00,27.6,32.8,26.3,92.64,2.6,100,rain,0,0,22,11.9,176,1007,70.8,5,97,0.3,1,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T14:00:00,28.2,34.2,26.3,89.43,0.2,0,rain,0,0,16.9,7.7,156,1005.8,43.6,10,159,0.6,2,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T15:00:00,29,35.5,25.9,83.42,0,0,,0,0,13.3,9.5,158,1005,30,10,61,0.2,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T16:00:00,29.6,36.9,26.2,82.24,0.1,0,rain,0,0,18.4,11.4,187,1004.3,43.6,10,105,0.4,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T17:00:00,29,35.5,25.9,83.42,0.2,0,rain,0,0,20.5,12.3,188,1005,43.6,9.5,76,0.3,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T18:00:00,28.4,34.4,26,86.89,0.3,100,rain,0,0,18.7,13.9,220,1005.3,70.8,10,2,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T19:00:00,27.4,32.8,26.8,96.25,0,0,,0,0,13.7,12.5,246,1006,70.8,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T20:00:00,26.4,26.4,25.5,94.78,0,0,,0,0,15.8,11.5,218,1007.5,70.8,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T21:00:00,26.2,26.2,25.7,97.36,0.3,100,rain,0,0,17.3,11.3,170,1008,70.8,8.9,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T22:00:00,26.7,30.6,26.3,97.37,0.4,100,rain,0,0,17.6,14.2,193,1009,50,9.5,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-07T23:00:00,25.7,25.7,25.5,98.83,0.6,100,rain,0,0,15.8,10.8,210,1009,67.2,7.6,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T00:00:00,25.7,25.7,25.5,98.83,0.8,100,rain,0,0,14,4.4,235,1009,67.2,7.9,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T01:00:00,25.7,25.7,25.5,98.83,0.6,100,rain,0,0,14.8,5.9,232,1008,67.2,9,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T02:00:00,25.7,25.7,25.5,98.83,0.6,100,rain,0,0,18,4.1,161,1007.7,54.7,9,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T03:00:00,25.7,25.7,25.5,98.83,0.6,100,rain,0,0,15.1,5,141,1007,41,9.2,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T04:00:00,25.9,25.9,25.8,98.83,0.8,100,rain,0,0,14,7.6,128,1007,41,9.5,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T05:00:00,25.9,25.9,25.8,98.83,0.6,100,rain,0,0,16.9,6.8,135,1007,41,9.5,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T06:00:00,25.9,25.9,25.8,98.83,0.6,100,rain,0,0,19.8,5.2,114,1007,41,9.5,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T07:00:00,25.9,25.9,25.9,100,0.5,100,rain,0,0,21.6,5.4,108,1008,41,9.5,57,0.2,1,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T08:00:00,26.1,26.1,25.9,98.84,0.5,100,rain,0,0,22.7,8.5,99,1008.3,41,8.7,204,0.7,2,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T09:00:00,26.9,30.8,25.8,93.48,0.6,100,rain,0,0,26.6,9.4,168,1009,54.7,9.5,376,1.4,4,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T10:00:00,28.4,34,25.5,83.92,1.4,100,rain,0,0,32.8,10,172,1009.3,54.7,9.5,223,0.8,2,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T11:00:00,29.1,34.6,24.9,78.22,0.9,100,rain,0,0,38.9,13,152,1009.3,59.7,9.7,346,1.2,3,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T12:00:00,28.7,35.4,26.4,87.2,0.8,100,rain,0,0,36,20,176,1009,80.5,8.2,52,0.2,1,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T13:00:00,26.3,26.3,25.8,96.81,0.8,100,rain,0,0,36.4,15.9,180,1008,88,7,26,0.1,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T14:00:00,26.8,30.4,25.5,92.64,0.4,100,rain,0,0,32.8,9.5,162,1007.3,46,8,56,0.2,1,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T15:00:00,28.1,33.3,25.4,85.12,0.3,100,rain,0,0,32.4,16,154,1006.3,67.2,9,122,0.4,1,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T16:00:00,28.8,33.8,24.6,77.95,0.5,100,rain,0,0,31.7,18.6,161,1005.3,54.7,9.5,183,0.7,2,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T17:00:00,28.5,34.1,25.5,83.65,0.9,100,rain,0,0,32,20.3,191,1006,46,9.7,94,0.3,1,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T18:00:00,26,26,25.3,95.67,1,100,rain,0,0,30.2,10.7,216,1006,88,8.9,4,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T19:00:00,25.8,25.8,24.2,91.18,2.3,100,rain,0,0,25.9,5.7,191,1007,53.5,9.7,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T20:00:00,25.8,25.8,24.7,93.69,0.6,100,rain,0,0,26.3,4.8,178,1008,43.8,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T21:00:00,25.8,25.8,25.5,98.5,0.7,100,rain,0,0,19.8,6.1,177,1009,31.4,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T22:00:00,26.5,26.5,25.5,94.25,0.7,100,rain,0,0,20.2,10,126,1009.3,31.4,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-08T23:00:00,26.5,26.5,25.2,92.62,0.4,100,rain,0,0,18.4,8.4,157,1010,31.4,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T00:00:00,26.5,26.5,25.8,95.69,0.5,100,rain,0,0,16.9,8.2,110,1009.3,31.4,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T01:00:00,26.8,30.5,25.9,95.38,0.6,100,rain,0,0,16.2,8.1,152,1009,31.4,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T02:00:00,27,31.3,25.9,93.75,0,0,,0,0,18.7,9.7,174,1009,45,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T03:00:00,26.8,30.8,26.6,98.84,0,0,,0,0,18,9,166,1008.5,65.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T04:00:00,26.8,30.7,26.3,97.37,0,0,,0,0,18,7.1,189,1008.5,65.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T05:00:00,26.6,26.6,26,96.82,0.3,100,rain,0,0,15.8,5.3,232,1008.5,45,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T06:00:00,26.3,26.3,25.8,96.81,0.6,100,rain,0,0,16.9,5.3,276,1009,31.4,9.2,1,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T07:00:00,26.5,26.5,25.8,95.69,0.5,100,rain,0,0,21.6,6.6,95,1009,54.7,9.5,86,0.3,1,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T08:00:00,27.7,32.3,25.1,85.85,0.5,100,rain,0,0,24.5,7.9,152,1010.3,41,7.7,169,0.6,2,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T09:00:00,28.4,33.1,24.7,80.27,0.3,100,rain,0,0,28.4,14.1,193,1010.3,59.7,8.5,209,0.8,2,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T10:00:00,29.4,35.1,24.9,76.91,0.3,100,rain,0,0,27.7,19,205,1010.3,67.2,9.5,197,0.7,2,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T11:00:00,29.3,34.7,24.7,75.99,1.4,100,rain,0,0,29.2,20.4,190,1010.3,59.7,9.2,414,1.5,4,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T12:00:00,29.7,35.5,24.7,74.49,4.7,100,rain,0,0,34.9,21.5,201,1009.3,67.2,9.2,322,1.2,3,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T13:00:00,30.2,36.5,25,73.69,1,100,rain,0,0,33.1,21.8,199,1008.5,59.7,9.7,459,1.7,5,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T14:00:00,30.2,36.5,25,73.69,0.2,0,rain,0,0,32,21.2,188,1008.1,59.7,10,364,1.3,4,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T15:00:00,30.4,36.5,24.7,71.76,0.1,0,rain,0,0,32.8,23.5,185,1007.3,59.7,10,626,2.3,6,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T16:00:00,29.6,35.9,25.3,77.38,0,0,,0,0,34.9,23.9,185,1007.1,59.7,10,207,0.7,2,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T17:00:00,29.1,34.6,24.9,78.22,0,0,,0,0,36.4,25.8,188,1007.1,59.7,10,132,0.5,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T18:00:00,28.4,34,25.5,83.92,0.9,100,rain,0,0,35.3,21.1,190,1007.3,67.2,10,6,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T19:00:00,27.6,32,25,85.55,1.2,100,rain,0,0,27.7,18.3,207,1009,67.2,9,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T20:00:00,26.9,30.4,25,89.38,1.4,100,rain,0,0,19.1,13.6,205,1009.5,67.2,9,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T21:00:00,25.8,25.8,25.2,96.8,0.4,100,rain,0,0,19.4,6.9,335,1010.5,67.2,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T22:00:00,26.2,26.2,25.5,95.68,0.6,100,rain,0,0,16.9,8.5,310,1011,67.2,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-09T23:00:00,25.9,25.9,25.2,95.67,0.3,100,rain,0,0,15.1,7.2,8,1011.2,80.5,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T00:00:00,25.8,25.8,25.2,96.8,0.2,0,rain,0,0,14.8,7.6,25,1011,80.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T01:00:00,25.8,25.8,25.2,96.8,0.2,0,rain,0,0,13,8.4,104,1010.2,75.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T02:00:00,25.2,25.2,25,98.5,0.2,0,rain,0,0,7.9,6.6,60,1010,64.5,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T03:00:00,25.2,25.2,25,98.5,0.2,0,rain,0,0,8.3,4.5,79,1009,43.6,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T04:00:00,25.2,25.2,25.2,100,0.2,0,rain,0,0,9.4,5,176,1009,43.6,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T05:00:00,25.2,25.2,25,98.5,0.2,0,rain,0,0,10.1,6.8,163,1009,38.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T06:00:00,25.8,25.8,25.3,97.35,0.4,100,rain,0,0,11.5,6.8,193,1010,25,10,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T07:00:00,26,26,25.8,98.51,0.3,100,rain,0,0,13.3,2.4,276,1010,25,10,42,0.2,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T08:00:00,26.8,30.7,26,95.38,0.2,0,rain,0,0,16.2,8.5,169,1011,25,10,150,0.5,2,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T09:00:00,28.3,33.8,25.7,86.1,0.1,0,rain,0,0,24.1,9.9,182,1011.2,30,10,258,0.9,3,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T10:00:00,29,35,25.5,81.22,0.1,0,rain,0,0,24.1,11,186,1011,30,10,305,1.1,3,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T11:00:00,30,36,24.9,74.45,0,0,,0,0,24.8,11.9,190,1011,43.6,10,412,1.5,4,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T12:00:00,30,35.8,24.7,73.57,0.1,0,rain,0,0,26.3,14.7,186,1010.3,43.6,10,329,1.2,3,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T13:00:00,30.4,35.9,24.2,69.37,0,0,,0,0,27.7,15,180,1010,43.6,10,222,0.8,2,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T14:00:00,30,35.2,24.2,71.2,0.1,0,rain,0,0,18.7,13.5,191,1009,43.6,10,166,0.6,2,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T15:00:00,30,35.2,24.2,71.2,0.1,0,rain,0,0,19.8,15,188,1008,43.6,10,117,0.4,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T16:00:00,29.7,35.4,24.7,74.66,0.1,0,rain,0,0,20.9,13.2,189,1007.3,30,10,196,0.7,2,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T17:00:00,29.7,34.8,24.2,72.25,0,0,,0,0,20.9,14,183,1007,25,10,114,0.4,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T18:00:00,28.7,33.7,24.7,79.1,0,0,,0,0,18.4,13.9,192,1007,25,10,10,0,0,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T19:00:00,28.7,33.7,24.7,79.1,0,0,,0,0,16.9,13.9,182,1007.3,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T20:00:00,28,32.8,25.3,85.35,0,0,,0,0,16.6,10.5,186,1008,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T21:00:00,28,33,25.5,86.36,0,0,,0,0,11.9,12.4,180,1010,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T22:00:00,28.5,34.1,25.5,83.65,0.1,0,rain,0,0,12.6,12.7,173,1010.3,59.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-10T23:00:00,28.5,34.3,25.7,84.64,0.1,0,rain,0,0,12.2,11.5,164,1010.3,43.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-11T00:00:00,28,33,25.5,86.36,0,0,,0,0,11.5,12.9,169,1010,70.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-11T01:00:00,26.3,26.3,25.7,96.55,0.4,100,rain,0,0,11.5,15.5,203,1010,70.8,7.8,0,0,0,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
